transaction_id,customer_id,first_name,last_name,gender,home_city,home_country,transaction_city,transaction_country,login_city,login_country,timestamp,transaction_type,amount,currency,merchant,category,description,is_by_check,account_number,swift_bic,receiveraccount,receiverswift,balanceafter,avgdailybalance,legitimate,fraudreason,is_fraud,added_at
TXN002996,CUST0123,Leslie,Crawford,Female,East Caitlinside,GY,Keithhaven,GM,Davidtown,UZ,2024-05-24 15:31:00,Debit,3604.41,USD,Chase,Banking,Debit Online at Chase,1,832894000000.0,dvEugQhx,,,14836.98,14570.13,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN002997,CUST0017,Elizabeth,Stein,Female,Lauraborough,IR,Camachoview,SD,Lake Anitaton,VU,2024-05-24 19:36:00,Credit,900.89,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,997336000000.0,EkSeMdDU,38257823745.0,jwzwUStl,14824.34,15602.39,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN002998,CUST0171,Andrew,Freeman,Male,Williamhaven,KE,South Christopherland,AM,Williamhaven,LV,2024-05-24 23:41:00,Credit,1722.78,USD,Starbucks,Food,Credit Online at Starbucks,0,322946000000.0,NsPYMTim,44320111367.0,BVeNJrIU,15248.61,15763.74,1,,0,2025-12-04T14:55:07.833306
TXN002999,CUST0066,Deborah,Benson,Female,Jenniferhaven,MK,Christinafurt,SC,Port David,MK,2024-05-25 03:46:00,Credit,1082.73,USD,Hilton,Hotel,Credit Online at Hilton,0,987580000000.0,TKdKWkih,58615994271.0,amgwGVOf,6788.76,7069.71,1,,0,2025-12-04T14:55:07.833306
TXN003000,CUST0186,Robin,Kelley,Female,East Donna,AO,Victortown,TO,East Donna,AO,2024-05-25 07:51:00,Credit,1669.76,USD,Starbucks,Food,Credit Online at Starbucks,1,964546000000.0,okqswcmT,24241063685.0,eHToesKq,15176.02,15202.35,1,,0,2025-12-04T14:55:07.833306
TXN003001,CUST0178,Brianna,Jenkins,Female,South Erinland,PH,New Garrett,IN,South Erinland,EC,2024-05-25 11:56:00,Debit,4808.33,USD,Chase,Banking,Debit Online at Chase,1,742692000000.0,wmFqacuZ,,,1049.1,1931.72,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003002,CUST0007,Shane,Mitchell,Male,North Dustin,GB,Perezberg,SC,West Christyfort,RW,2024-05-25 16:02:00,Debit,3125.8,USD,Shell,Fuel,Debit Online at Shell,1,325848000000.0,Dpwgzltg,,,8445.05,9235.87,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003003,CUST0006,Madeline,Dean,Female,Petersmouth,CI,Johnnybury,CD,Petersmouth,DM,2024-05-25 20:07:00,Debit,4200.5,USD,Walmart,Retail,Debit Online at Walmart,0,167420000000.0,gKwFacad,,,15461.78,15769.13,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003004,CUST0182,Brenda,Rowe,Female,South Adam,HR,Dominguezport,LA,Port Jamesfurt,HR,2024-05-26 00:12:00,Debit,618.44,USD,Walmart,Retail,Debit Online at Walmart,0,209624000000.0,aGeNxpFb,,,11618.13,11216.62,1,,0,2025-12-04T14:55:07.833306
TXN003005,CUST0083,Shelley,Arias,Female,Larashire,LB,Donaldmouth,LA,Larashire,GY,2024-05-26 04:17:00,Debit,4273.91,USD,Walmart,Retail,Debit Online at Walmart,1,919925000000.0,imDnoCCw,,,6239.59,7071.47,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003006,CUST0110,Catherine,Chavez,Female,South Nicholas,SL,Aaronmouth,PW,New Keith,SL,2024-05-26 08:22:00,Debit,3314.77,USD,Uber,Transport,Debit Online at Uber,0,775250000000.0,RcgTWxGn,,,12659.85,12224.48,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003007,CUST0022,Hannah,Prince,Female,Reynoldsborough,KH,Cuevasstad,TV,Port Chad,CO,2024-05-26 12:27:00,Credit,3865.08,USD,Amazon,E-commerce,Credit Online at Amazon,1,397556000000.0,oVBQqzVM,41393189021.0,WWOFEnag,3701.11,3092.15,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003008,CUST0035,Dominic,Hall,Male,New Marvin,LR,Lake Scott,DM,New Marvin,NZ,2024-05-26 16:32:00,Debit,4475.24,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,744182000000.0,AUFtfLau,,,13431.55,13403.97,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003009,CUST0155,Amber,Cabrera,Female,Annatown,RU,East Kendra,VU,Annatown,RU,2024-05-26 20:37:00,Credit,4097.19,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,499863000000.0,OFlBPbPq,60037242003.0,uEssUEpz,7281.67,6399.73,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003010,CUST0081,Andrew,Bennett,Male,Russelltown,LT,Gonzalezborough,DO,Patelshire,LT,2024-05-27 00:42:00,Debit,1975.93,USD,Starbucks,Food,Debit Online at Starbucks,1,500463000000.0,qVmtBLok,,,1881.42,1640.51,1,,0,2025-12-04T14:55:07.833306
TXN003011,CUST0148,Victor,Curtis,Male,South Jessica,GQ,Port Danafort,TH,East Danielle,FI,2024-05-27 04:47:00,Credit,4336.06,USD,Apple,Electronics,Credit Online at Apple,0,160338000000.0,rTWGFvaM,79388706531.0,WoLGpDfE,6274.81,6535.65,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003012,CUST0129,Kristine,Hester,Female,South Christopher,MV,West James,NO,South Christopher,BF,2024-05-27 08:52:00,Credit,4297.88,USD,Starbucks,Food,Credit Online at Starbucks,0,243530000000.0,pUTrQzgx,59651093808.0,TdFcePPG,5906.42,6082.47,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003013,CUST0044,Jennifer,Miller,Female,Phillipport,GB,Popeshire,SI,South Justinmouth,TT,2024-05-27 12:57:00,Credit,1538.38,USD,Amazon,E-commerce,Credit Online at Amazon,1,588583000000.0,eSaCeOOU,40690368849.0,lAeXwWfY,5686.37,4880.83,1,,0,2025-12-04T14:55:07.833306
TXN003014,CUST0131,Gary,Wilkinson,Male,Amymouth,LV,Gomezburgh,AD,North Joshua,PW,2024-05-27 17:02:00,Debit,3843.87,USD,Apple,Electronics,Debit Online at Apple,0,190207000000.0,ppsFOngm,,,1335.3,1681.93,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003015,CUST0174,William,Monroe,Male,Lambfurt,NZ,Millschester,NE,Lambfurt,TW,2024-05-27 21:07:00,Credit,2699.25,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,871316000000.0,LNYpwZrO,14743713013.0,GXhRSrmm,19396.23,18838.34,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003016,CUST0166,Steven,Garcia,Male,Jenniferchester,SY,Gailbury,AO,Jenniferchester,SY,2024-05-28 01:12:00,Debit,3577.61,USD,Chase,Banking,Debit Online at Chase,1,800963000000.0,ridIKCSg,,,17217.53,16258.71,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003017,CUST0133,Katherine,Reynolds,Female,North James,DJ,Port Jessica,SR,Kevinbury,BR,2024-05-28 05:17:00,Credit,3566.81,USD,Amazon,E-commerce,Credit Online at Amazon,1,307387000000.0,PsEQFdGM,74152758191.0,iqHrDhDK,8926.25,8007.98,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003018,CUST0072,Tina,Crosby,Female,West Kellyhaven,NR,West Jennifer,TV,Heidiside,GH,2024-05-28 09:22:00,Credit,2731.63,USD,Uber,Transport,Credit Online at Uber,0,451969000000.0,tTiaiJTW,68694358852.0,ZKPcWpZX,19608.09,19532.25,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003019,CUST0093,Joseph,Jones,Male,Kristenmouth,MC,Sarahview,BE,Gonzalezville,MC,2024-05-28 13:27:00,Debit,3747.06,USD,Hilton,Hotel,Debit Online at Hilton,0,233691000000.0,YXTYUakT,,,1272.84,1032.87,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003020,CUST0112,James,Willis,Male,Elizabethbury,IL,Lake Stephanie,EG,Elizabethbury,MX,2024-05-28 17:32:00,Debit,4389.55,USD,Walmart,Retail,Debit Online at Walmart,0,852165000000.0,kJfiogrm,,,3108.84,3763.3,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003021,CUST0150,Paul,Cooper,Male,Evansberg,FJ,East Angelachester,AO,Evansberg,JM,2024-05-28 21:37:00,Debit,1101.6,USD,Chase,Banking,Debit Online at Chase,0,281465000000.0,TGOsKUjo,,,9810.4,9355.35,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN003022,CUST0158,William,Rosales,Male,South Franciscohaven,AT,Anthonyhaven,CR,Smithtown,AT,2024-05-29 01:42:00,Debit,1573.43,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,409082000000.0,nQGoZqqC,,,17499.94,17538.23,1,,0,2025-12-04T14:55:07.833306
TXN003023,CUST0106,Mary,Allison,Female,South Heatherland,VU,Cherryfort,GB,South Heatherland,GR,2024-05-29 05:47:00,Debit,4449.9,USD,Shell,Fuel,Debit Online at Shell,1,736453000000.0,JJPYHUgO,,,16266.37,16344.42,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003024,CUST0196,Patrick,Davis,Male,Port Emilytown,SA,West Eric,GN,North Jenniferfurt,SA,2024-05-29 09:52:00,Debit,3467.08,USD,Uber,Transport,Debit Online at Uber,0,860811000000.0,btdMSASv,,,10318.17,10320.89,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003025,CUST0080,Dana,Burton,Female,West Melanie,BG,Meganhaven,VN,East Brianstad,NI,2024-05-29 13:57:00,Credit,1766.71,USD,Hilton,Hotel,Credit Online at Hilton,0,902497000000.0,iJldDpFd,17264882421.0,QDgYdloS,19886.57,19460.19,1,,0,2025-12-04T14:55:07.833306
TXN003026,CUST0160,Rita,Paul,Female,Port Christopherborough,GD,Lake Meaganville,ME,Port Christopherborough,GD,2024-05-29 18:02:00,Debit,3056.82,USD,Starbucks,Food,Debit Online at Starbucks,1,698708000000.0,IirylekL,,,15827.85,16504.36,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003027,CUST0150,Angel,Zavala,Male,South James,CR,Leeborough,SN,South James,CR,2024-05-29 22:07:00,Debit,3234.19,USD,Starbucks,Food,Debit Online at Starbucks,0,695925000000.0,dNaZELmH,,,18845.11,18065.52,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003028,CUST0087,Jonathan,Schaefer,Male,West Amanda,PS,New Margaret,SA,North Michelle,PS,2024-05-30 02:13:00,Debit,1446.14,USD,Hilton,Hotel,Debit Online at Hilton,1,576852000000.0,mOLrFOSX,,,8355.92,8867.25,1,,0,2025-12-04T14:55:07.833306
TXN003029,CUST0191,Brandi,Valencia,Female,Lake Patricia,MN,Salasside,LU,Lake Melissaborough,WS,2024-05-30 06:18:00,Credit,4656.24,USD,Apple,Electronics,Credit Online at Apple,0,317644000000.0,jEffUpWD,73103143833.0,dmiwdzuJ,10370.25,9493.23,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003030,CUST0098,Joshua,Scott,Male,Port Jenniferbury,LK,North Tony,LY,Port Jenniferbury,LK,2024-05-30 10:23:00,Credit,4024.68,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,788082000000.0,JlxeGkGC,14551106969.0,JSyXAKWu,15215.02,16092.79,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003031,CUST0199,Michelle,Jimenez,Female,Port Daniel,WS,Whiteland,AD,Port Daniel,WS,2024-05-30 14:28:00,Debit,4862.57,USD,Apple,Electronics,Debit Online at Apple,1,859963000000.0,YpkSdADZ,,,11163.16,11448.45,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003032,CUST0149,Frank,Mendez,Male,New Michaelfort,AM,New Juliemouth,KI,Gillchester,HU,2024-05-30 18:33:00,Credit,3811.64,USD,Apple,Electronics,Credit Online at Apple,0,668556000000.0,pCWpfdxq,93075472546.0,bPiMkHli,11334.98,10815.4,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003033,CUST0131,Randy,Mendez,Male,South Jomouth,KZ,Jaimefurt,CF,South Jomouth,YE,2024-05-30 22:38:00,Debit,920.17,USD,Hilton,Hotel,Debit Online at Hilton,1,202060000000.0,owcKnoBN,,,7095.9,6658.72,1,,0,2025-12-04T14:55:07.833306
TXN003034,CUST0178,Theresa,Yoder,Female,New Davidhaven,KI,Millsfurt,BI,New Davidhaven,NI,2024-05-31 02:43:00,Debit,2557.35,USD,Apple,Electronics,Debit Online at Apple,1,694019000000.0,HgVHVmrO,,,16059.9,16832.77,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003035,CUST0177,Barry,Hendrix,Male,Fuenteston,TZ,Marshallton,LB,West Josephmouth,TZ,2024-05-31 06:48:00,Credit,2040.01,USD,Apple,Electronics,Credit Online at Apple,0,369827000000.0,cydrkRXs,42131803860.0,DVKMKfIL,7212.86,6498.69,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003036,CUST0149,Wendy,Evans,Female,Grahamside,TN,Lake Teresatown,LV,Grahamside,TN,2024-05-31 10:53:00,Debit,624.8,USD,Hilton,Hotel,Debit Online at Hilton,1,726029000000.0,QumUNPnZ,,,1837.42,1895.55,1,,0,2025-12-04T14:55:07.833306
TXN003037,CUST0176,Sergio,Sanchez,Male,South Stephenstad,CH,Port Derrickton,IE,Millerview,HT,2024-05-31 14:58:00,Debit,4517.19,USD,Apple,Electronics,Debit Online at Apple,0,101851000000.0,WkXQPjwz,,,7204.33,7211.67,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003038,CUST0018,Emily,Brown,Female,Lake Joseborough,CI,Toddport,KI,Lake Joseborough,EE,2024-05-31 19:03:00,Credit,1920.15,USD,Walmart,Retail,Credit Online at Walmart,1,170375000000.0,KkaEpZul,54411813915.0,sxFAnAuY,10483.5,10397.5,1,,0,2025-12-04T14:55:07.833306
TXN003039,CUST0093,Sara,Sanchez,Female,Jackmouth,ML,Kevinbury,JM,Robertbury,ML,2024-05-31 23:08:00,Debit,233.43,USD,Apple,Electronics,Debit Online at Apple,1,195786000000.0,ykmjdOUR,,,11884.05,12646.1,1,,0,2025-12-04T14:55:07.833306
TXN003040,CUST0069,Thomas,Singh,Male,Jeremystad,IN,South Hayden,NL,Port Alicechester,IN,2024-06-01 03:13:00,Debit,3273.39,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,105163000000.0,KkHrVoUJ,,,6953.04,6746.75,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003041,CUST0161,Crystal,Lambert,Female,East Alec,CV,Clarkbury,GA,East Alec,CV,2024-06-01 07:18:00,Credit,2329.18,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,840364000000.0,EvxyPabr,91971088272.0,DmDzejCh,5984.72,6202.01,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003042,CUST0016,Charles,Fisher,Male,New Tamara,MK,South Amandachester,FR,New Tamara,MK,2024-06-01 11:23:00,Credit,4925.25,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,719205000000.0,bhDgBJmT,46259931876.0,fBSAeLTz,10837.14,11269.39,0,New country & high-value transaction,1,2025-12-04T14:55:07.833306
TXN003043,CUST0071,Ryan,Kaufman,Male,Nicholasberg,IQ,East Sarahburgh,AO,Nicholasberg,IQ,2024-06-01 15:28:00,Debit,115.51,USD,Chase,Banking,Debit Online at Chase,1,533084000000.0,AnZcOghy,,,4196.68,4574.32,1,,0,2025-12-04T14:55:07.833306
TXN003044,CUST0121,Caleb,Thomas,Male,North Joan,IN,North Rodney,KZ,East Paultown,NZ,2024-06-01 19:33:00,Credit,3478.6,USD,Hilton,Hotel,Credit Online at Hilton,0,416862000000.0,QLCXNsie,52147148856.0,rpJlFbMy,10162.24,9452.97,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003045,CUST0057,Crystal,Davis,Female,Cookville,MD,North Vanessa,TL,Richardsland,MD,2024-06-01 23:38:00,Credit,1320.53,USD,Shell,Fuel,Credit Online at Shell,1,791586000000.0,SPnjJHNW,37986877945.0,pcQaKQfz,4917.67,4709.59,1,,0,2025-12-04T14:55:07.833306
TXN003046,CUST0136,Rhonda,Wallace,Female,New Michele,ET,East James,ST,New Michele,DZ,2024-06-02 03:43:00,Credit,4492.19,USD,Hilton,Hotel,Credit Online at Hilton,1,447958000000.0,cUxYfXYX,79086807946.0,jTdVQZvJ,3155.09,2772.73,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003047,CUST0065,Patricia,Cunningham,Female,Lake Leslieburgh,TJ,Lake Kristintown,LC,Nealtown,TJ,2024-06-02 07:48:00,Credit,2659.34,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,138562000000.0,sIdsiPfI,93883935394.0,HvCxlILV,16457.01,16680.32,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003048,CUST0131,Kimberly,Smith,Female,South Sarahburgh,KM,Port Timothyshire,BR,South Sarahburgh,DZ,2024-06-02 11:53:00,Credit,757.57,USD,Hilton,Hotel,Credit Online at Hilton,1,514627000000.0,fCmDBmDW,69157447810.0,FdPLOqnD,3099.24,2430.91,1,,0,2025-12-04T14:55:07.833306
TXN003049,CUST0161,Gregory,Stone,Male,Andrewsmouth,AE,Gonzalezview,GR,Andrewsmouth,BW,2024-06-02 15:58:00,Credit,3042.81,USD,Shell,Fuel,Credit Online at Shell,0,411826000000.0,hoYXZGfl,51751672162.0,XvNitpkA,15968.86,15845.2,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003050,CUST0116,Kevin,Wilson,Male,Jonport,BG,Mitchellberg,VE,Moorechester,BG,2024-06-02 20:03:00,Credit,3231.74,USD,Apple,Electronics,Credit Online at Apple,1,242207000000.0,KBwLYxmB,36877989929.0,SarYpnDH,19022.81,18411.31,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003051,CUST0113,Desiree,Lynch,Female,Lake Anna,CF,Port Jeffreymouth,KH,New Stephen,MN,2024-06-03 00:08:00,Debit,2673.29,USD,Chase,Banking,Debit Online at Chase,0,698590000000.0,mjzKqwty,,,16591.72,15982.11,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003052,CUST0033,Jennifer,Pena,Female,Port Thomasside,MA,Lake Caroline,FI,Port Thomasside,MA,2024-06-03 04:13:00,Debit,4449.12,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,713793000000.0,thwWOvPB,,,9109.4,9712.68,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003053,CUST0108,Lindsay,Hall,Female,East Annamouth,CR,Clarkfurt,BR,Anthonyborough,CR,2024-06-03 08:18:00,Debit,4688.41,USD,Chase,Banking,Debit Online at Chase,0,662279000000.0,jMnFwNQh,,,3684.53,4461.59,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003054,CUST0177,Karen,Chan,Female,South Brandyfort,VN,West Tara,CM,North Susanhaven,VC,2024-06-03 12:24:00,Credit,2604.05,USD,Amazon,E-commerce,Credit Online at Amazon,0,552808000000.0,piMgIlqc,10447652573.0,WPdyjMCM,11798.8,11271.7,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003055,CUST0133,Christopher,Torres,Male,New Brittany,ZM,Carrieside,FM,South Karen,ZM,2024-06-03 16:29:00,Credit,2235.57,USD,Uber,Transport,Credit Online at Uber,0,538140000000.0,NyyxxbkT,45821278925.0,RbarhuTE,9902.83,9184.18,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003056,CUST0103,Danielle,Owens,Female,Lopezton,CH,Garzaborough,DM,Lopezton,IL,2024-06-03 20:34:00,Credit,4878.72,USD,Shell,Fuel,Credit Online at Shell,1,734410000000.0,gLxSFIQP,65947391615.0,DDDCbLGV,1266.51,324.45,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003057,CUST0142,Steven,Johnson,Male,Lake Aaronhaven,BT,Lake Kyle,KZ,Lake Aaronhaven,TR,2024-06-04 00:39:00,Debit,3954.8,USD,Apple,Electronics,Debit Online at Apple,1,799506000000.0,ssVbdqFO,,,14579.68,14471.66,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003058,CUST0131,Adam,Becker,Male,East Danielfurt,ST,Laurenfurt,ME,East Danielfurt,GA,2024-06-04 04:44:00,Debit,4143.47,USD,Uber,Transport,Debit Online at Uber,1,659327000000.0,EOlyPBYk,,,2761.88,3163.39,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003059,CUST0029,David,Young,Male,North Joseview,SK,South Cindy,HN,East John,SK,2024-06-04 08:49:00,Credit,3014.92,USD,Apple,Electronics,Credit Online at Apple,1,100225000000.0,wTCGgRFu,79287628003.0,UmnHfnbN,19910.95,20424.09,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003060,CUST0180,Xavier,Costa,Male,Michaelhaven,DE,Davidside,VA,Michaelhaven,DE,2024-06-04 12:54:00,Debit,2245.7,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,782720000000.0,XjteLuTj,,,17468.98,17166.23,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003061,CUST0056,Sandra,Reeves,Female,Allisonhaven,NG,Atkinsonfurt,JM,West Brandonview,NG,2024-06-04 16:59:00,Debit,11.97,USD,Hilton,Hotel,Debit Online at Hilton,1,166829000000.0,lAqSQmPW,,,17673.87,17756.22,0,Multiple failed attempts before success,0,2025-12-04T14:55:07.833306
TXN003062,CUST0169,Robert,Mathews,Male,Erinshire,,East Kimberlyfurt,SM,North Timothy,TO,2024-06-04 21:04:00,Debit,2406.96,USD,Apple,Electronics,Debit Online at Apple,1,862438000000.0,LzOYlvgE,,,9198.23,8946.54,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003063,CUST0199,Douglas,Thomas,Male,South Michaelfurt,AF,Cameronside,SZ,South Michaelfurt,AF,2024-06-05 01:09:00,Debit,4776.99,USD,Walmart,Retail,Debit Online at Walmart,0,548295000000.0,OMYnzkqW,,,16757.4,16271.65,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003064,CUST0175,Nathan,Welch,Male,Durhamtown,KH,Port James,ER,Durhamtown,PA,2024-06-05 05:14:00,Credit,779.15,USD,Walmart,Retail,Credit Online at Walmart,1,160657000000.0,LsaQVToM,84858665990.0,oqUpdPcM,1084.94,440.45,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN003065,CUST0162,Candace,Callahan,Female,East Jeffrey,SG,Allenburgh,VE,North Heidi,DO,2024-06-05 09:19:00,Debit,2568.04,USD,Chase,Banking,Debit Online at Chase,1,908389000000.0,ITgmbQyJ,,,12346.69,12151.28,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003066,CUST0066,Jason,Valdez,Male,Lake Thomas,SZ,Brewerhaven,LR,New Michaelbury,KM,2024-06-05 13:24:00,Credit,2986.34,USD,Hilton,Hotel,Credit Online at Hilton,1,811143000000.0,xXNxBceB,75319791613.0,AjKPVMYH,10005.87,9575.67,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003067,CUST0028,Jacob,Andrews,Male,Hancockburgh,KG,South Loriville,CN,Zunigatown,KG,2024-06-05 17:29:00,Credit,633.25,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,463461000000.0,XFXeQvhM,44451033690.0,qshDgAdl,19626.2,20075.0,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN003068,CUST0120,Richard,James,Male,Port Robertfurt,KZ,East Roberttown,NI,Port Robertfurt,BD,2024-06-05 21:34:00,Debit,4034.4,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,839893000000.0,FvHDpjOH,,,640.7,319.11,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003069,CUST0012,Gerald,Lowery,Male,Port John,SK,Foxmouth,CU,West Brian,AL,2024-06-06 01:39:00,Debit,4714.34,USD,Amazon,E-commerce,Debit Online at Amazon,1,683384000000.0,nMlQddIr,,,9212.52,8984.99,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003070,CUST0004,William,Marquez,Male,Deborahfort,SB,Curtishaven,EG,Miguelside,SB,2024-06-06 05:44:00,Credit,4558.12,USD,Amazon,E-commerce,Credit Online at Amazon,0,619630000000.0,cfxQafKu,14769425549.0,ZvFRyHdO,2982.88,2773.01,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN003071,CUST0160,Danielle,Moore,Female,Lake Benjaminstad,CA,Henryville,TW,New Mark,CA,2024-06-06 09:49:00,Debit,1089.69,USD,Shell,Fuel,Debit Online at Shell,1,220878000000.0,NWeqHSYW,,,629.32,1227.79,1,,0,2025-12-04T14:55:07.833306
TXN003072,CUST0154,Anthony,Fuller,Male,West Brandy,CY,Carmentown,MC,West Brandy,CY,2024-06-06 13:54:00,Credit,3162.01,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,526171000000.0,ecQnPrAt,62720218986.0,rRAKwtfM,16488.98,17065.36,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
