TransactionID,CustomerID,FirstName,LastName,Gender,HomeCity,HomeCountry,TransactionLocationCity,TransactionLocationCountry,LoginLocationCity,LoginLocationCountry,DateTime,Type,Amount,Currency,Merchant,Category,Description,IsByCheck,AccountNumber,SWIFT_BIC,ReceiverAccount,ReceiverSWIFT,BalanceAfter,AvgDailyBalance,Legitimate,FraudReason
TXN003090,CUST0191,Chelsea,Newton,Female,Barrymouth,MW,South Joshua,AE,Barrymouth,MW,6/9/2024 15:25,Debit,2642.91,USD,Uber,Transport,Debit Online at Uber,1,2.57012E+11,ZRTTaPPq,,,14785.95,15732.68,0,New country & high-value transaction
TXN003091,CUST0050,William,Price,Male,New Jasonville,FJ,Perezfort,LB,New Jasonville,FJ,6/9/2024 19:30,Debit,2777.12,USD,Starbucks,Food,Debit Online at Starbucks,1,4.23761E+11,QRmQbHxb,,,1905.13,2378.18,0,New country & high-value transaction
TXN003092,CUST0001,Timothy,Washington,Male,New Cristian,NO,Philipborough,IT,West Brettmouth,SD,6/9/2024 23:35,Credit,1296.22,USD,Starbucks,Food,Credit Online at Starbucks,1,5.91331E+11,YlBaVmjn,49436330794,qOooQCZo,12308.07,13218,1,
TXN003093,CUST0192,Meghan,Baker,Female,Mckayview,TN,Adkinsland,BI,Mckayview,BY,6/10/2024 3:40,Credit,245.71,USD,Chase,Banking,Credit Online at Chase,1,1.68616E+11,GyTsxTYB,38396945916,SVjORyJT,17329.46,18272.94,1,
TXN003094,CUST0140,Kerri,Schwartz,Female,Youngfurt,AZ,East Monica,FJ,Youngfurt,CU,6/10/2024 7:45,Debit,2998.63,USD,Uber,Transport,Debit Online at Uber,1,7.3814E+11,YzAuSChv,,,3794.44,3471.82,0,New country & high-value transaction
TXN003095,CUST0077,William,Dominguez,Male,West Matthew,LT,Angelaport,BI,Port Ginamouth,TR,6/10/2024 11:50,Credit,3707.88,USD,Walmart,Retail,Credit Online at Walmart,0,5.50168E+11,oxhLYQfD,31587127521,ElYoAcGn,5229.73,4878.42,0,New country & high-value transaction
TXN003096,CUST0034,Emily,King,Female,North Danielstad,CH,Peggyfurt,MZ,North Danielstad,CZ,6/10/2024 15:55,Debit,2193.35,USD,Amazon,E-commerce,Debit Online at Amazon,1,9.89363E+11,NDbxvCwl,,,7881.85,8391.23,0,New country & high-value transaction
TXN003097,CUST0135,Alisha,Sanchez,Female,North Wesleystad,BT,North Phillip,OM,North Wesleystad,BT,6/10/2024 20:00,Credit,4493.7,USD,Shell,Fuel,Credit Online at Shell,1,2.62878E+11,cnpmTjHA,14696869247,khdTtNOc,1171.68,1263.13,0,New country & high-value transaction
TXN003098,CUST0116,Erin,Graham,Female,New Brian,HT,Port Sharonborough,RW,New Brian,HT,6/11/2024 0:05,Credit,3251.45,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,8.56396E+11,cMlBcGiX,12659889043,HKUiZNXD,18400.5,19132.09,0,New country & high-value transaction
TXN003099,CUST0036,Michelle,Huang,Female,West Mikeland,MH,Bakerfurt,OM,West Mikeland,MH,6/11/2024 4:10,Debit,1599.69,USD,Starbucks,Food,Debit Online at Starbucks,0,4.59922E+11,cfWJmjpj,,,3328.7,3525.98,1,
TXN003100,CUST0149,Brandon,Davis,Male,Ericfurt,TM,North Saraborough,UY,Ericfurt,GR,6/11/2024 8:15,Debit,4612.98,USD,Chase,Banking,Debit Online at Chase,0,6.80836E+11,FAxYTrQC,,,11123.03,11861.2,0,New country & high-value transaction
TXN003101,CUST0008,Melissa,Marshall,Female,New Rogerfort,MG,North Christopherfort,ID,New Rogerfort,MG,6/11/2024 12:20,Credit,636.54,USD,Starbucks,Food,Credit Online at Starbucks,0,7.18553E+11,KgpgpGHI,35068605509,UnHeyQpH,833.45,1140.97,1,
TXN003102,CUST0166,Katie,Santiago,Female,North Krista,AG,South Davidport,BG,Lake Shannonbury,AG,6/11/2024 16:25,Debit,1922.01,USD,Walmart,Retail,Debit Online at Walmart,0,7.8551E+11,tNvgUWZn,,,13561.11,14158.89,1,
TXN003103,CUST0085,Alexander,Lewis,Male,New Larry,SC,West Tylerborough,TT,East Rachelview,SC,6/11/2024 20:30,Debit,293.87,USD,Hilton,Hotel,Debit Online at Hilton,1,4.87075E+11,mtcDaboz,,,17655.99,17114.64,0,Transaction at unusual hour
TXN003104,CUST0061,Anthony,Coleman,Male,New William,BA,Port Lisa,BO,New Scott,BA,6/12/2024 0:35,Debit,3242.88,USD,Shell,Fuel,Debit Online at Shell,0,7.09104E+11,JjcyrJcp,,,9116.4,8266.58,0,New country & high-value transaction
TXN003105,CUST0076,Lori,Freeman,Female,Gillespieside,ZM,West Robertbury,PH,West Samantha,KH,6/12/2024 4:41,Debit,4766.5,USD,Uber,Transport,Debit Online at Uber,0,9.79696E+11,coBbZEtJ,,,5994.14,5827.32,0,New country & high-value transaction
TXN003106,CUST0064,Crystal,Brown,Female,Hartmanfort,MU,Christopherborough,MK,Hartmanfort,MU,6/12/2024 8:46,Debit,3227.68,USD,Apple,Electronics,Debit Online at Apple,1,4.35796E+11,GnLbcbsh,,,2444.56,2404.99,0,New country & high-value transaction
TXN003107,CUST0068,Courtney,Mcclure,Female,Coltonmouth,TM,East Kristina,AD,Coltonmouth,IL,6/12/2024 12:51,Credit,4554.38,USD,Hilton,Hotel,Credit Online at Hilton,1,6.44816E+11,lnoKstQy,95434884525,pZDiQJCP,2231.63,1774.25,0,New country & high-value transaction
TXN003108,CUST0034,William,Snyder,Male,Monicamouth,TR,North Darlene,ME,Monicamouth,SV,6/12/2024 16:56,Credit,3894.97,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,5.32868E+11,FZsJQOOF,39993014535,UqSnvaSt,12020.38,12150.64,0,New country & high-value transaction
TXN003109,CUST0126,Amanda,Moody,Female,East Christineside,CR,Clarkborough,TO,East Christineside,CR,6/12/2024 21:01,Credit,4093.29,USD,Hilton,Hotel,Credit Online at Hilton,0,3.60525E+11,VEQlcpbI,51127522982,lMXIPBXV,14027.16,13134.3,0,New country & high-value transaction
TXN003110,CUST0031,Amber,Price,Female,East Kimberly,GE,Banksside,MC,Port Lisa,KZ,6/13/2024 1:06,Debit,3963.58,USD,Apple,Electronics,Debit Online at Apple,1,5.44147E+11,CKCSCUHS,,,2243.42,3225.1,0,New country & high-value transaction
TXN003111,CUST0174,Kimberly,Murphy,Female,West Gregory,BO,Brandonfort,TO,West Gregory,CN,6/13/2024 5:11,Credit,1605.46,USD,Apple,Electronics,Credit Online at Apple,0,9.41636E+11,CHBBTcIb,22170342831,byjMiOEc,16576.85,15813.93,0,Suspicious login location
TXN003112,CUST0093,Sarah,Reed,Female,North Jeffrey,IN,South Brittneystad,WS,Stoutfurt,IN,6/13/2024 9:16,Credit,2600.75,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,8.88738E+11,XvUnSQMU,86366473691,SAkgsfsd,8070.85,7981.13,0,New country & high-value transaction
TXN003113,CUST0023,William,Small,Male,Port Bill,PY,Port Davidberg,AZ,Port Bill,HT,6/13/2024 13:21,Debit,4303.43,USD,Walmart,Retail,Debit Online at Walmart,0,8.66538E+11,LjixdrsX,,,19734.27,20650.96,0,New country & high-value transaction
TXN003114,CUST0095,Samantha,Lopez,Female,South Tammyburgh,KH,Port Amberfort,HU,Rogersbury,KH,6/13/2024 17:26,Debit,1065.21,USD,Hilton,Hotel,Debit Online at Hilton,1,6.26918E+11,EevKJVyC,,,16370.13,16974.84,0,Transaction at unusual hour
TXN003115,CUST0121,Suzanne,Lynch,Female,Changshire,UA,South Ashleyport,SM,West Kenneth,GB,6/13/2024 21:31,Credit,1937,USD,Hilton,Hotel,Credit Online at Hilton,1,4.50274E+11,IEcqkAnr,36764902065,BoaMpmrQ,9688.23,10632.53,0,Suspicious login location
TXN003116,CUST0113,Anne,Cooper,Female,Benjaminville,CD,Jamestown,LS,Benjaminville,CD,6/14/2024 1:36,Debit,1985.71,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,9.21513E+11,iojGAFbS,,,915.75,458.11,0,Amount exceeds daily average significantly
TXN003117,CUST0185,Shawn,Thornton,Male,West Andrew,QA,East Scottfort,CA,East Sheri,QA,6/14/2024 5:41,Debit,4736.83,USD,Uber,Transport,Debit Online at Uber,1,6.25619E+11,vxhGEvCB,,,18635.04,17906.62,0,New country & high-value transaction
TXN003118,CUST0049,Rachel,Bauer,Female,East Pam,PT,New Jennifershire,SD,East Pam,PT,6/14/2024 9:46,Credit,2888.33,USD,Apple,Electronics,Credit Online at Apple,0,6.13035E+11,cpajpVIE,79144663219,mOUlfbkb,3334.53,2870.29,0,New country & high-value transaction
TXN003119,CUST0191,Christine,Esparza,Female,Lopezstad,MM,North Elizabeth,GR,Jennifermouth,MM,6/14/2024 13:51,Debit,1054.77,USD,Hilton,Hotel,Debit Online at Hilton,1,4.9556E+11,WFeoCNFH,,,18504.12,19020.24,1,
TXN003120,CUST0009,Jessica,Adams,Female,Erinmouth,SR,East Sergio,QA,Osborneborough,TO,6/14/2024 17:56,Debit,3084.19,USD,Amazon,E-commerce,Debit Online at Amazon,0,6.32035E+11,qbFyLQAy,,,17346.01,17581.83,0,New country & high-value transaction
TXN003121,CUST0122,Ryan,Gomez,Male,Zavalaside,AU,Pearsonton,FI,Andreston,AU,6/14/2024 22:01,Credit,3544.65,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,9.70711E+11,XTrriPaq,50407844213,IiAQPVpv,6319.92,5830.19,0,New country & high-value transaction
TXN003122,CUST0099,Alexis,Hanson,Male,Lewiston,US,New Scott,KM,Lewiston,US,6/15/2024 2:06,Debit,1522.36,USD,Chase,Banking,Debit Online at Chase,1,2.16072E+11,XhkThAsk,,,12704.24,11867.25,1,
TXN003123,CUST0162,Bonnie,Jones,Female,Port Thomas,BH,Lake Miranda,VN,Samuelchester,BH,6/15/2024 6:11,Credit,1182.19,USD,Apple,Electronics,Credit Online at Apple,1,2.39183E+11,zTELOWHZ,72391518984,bvpqIepD,5501.75,4618.94,1,
TXN003124,CUST0015,Bryan,Martin,Male,Reginaville,FR,Haleymouth,SY,Reginaville,MZ,6/15/2024 10:16,Credit,3057.92,USD,Uber,Transport,Credit Online at Uber,1,6.68262E+11,eTNeALvH,80496961311,QMvXLYGR,16176.08,16721.21,0,New country & high-value transaction
TXN003125,CUST0061,Donna,Buck,Female,Curryfort,BI,East Carmen,SZ,Curryfort,BI,6/15/2024 14:21,Credit,1156.48,USD,Starbucks,Food,Credit Online at Starbucks,0,3.09638E+11,EdFzrriA,48805768943,FKSQPuYG,9667,10628.28,1,
TXN003126,CUST0063,George,Parker,Male,South Ryan,ML,Port Laura,ID,South Ryan,ML,6/15/2024 18:26,Debit,4412.96,USD,Shell,Fuel,Debit Online at Shell,0,2.9938E+11,MSOmOiNm,,,17039.79,17651.29,0,New country & high-value transaction
TXN003127,CUST0162,Robert,Moore,Male,East Jason,FJ,Davidport,TG,East Jason,FJ,6/15/2024 22:31,Credit,1594.8,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,9.01235E+11,UYfpiCYL,28196876474,SOcevIHP,10315.74,10193.07,1,
TXN003128,CUST0119,Lori,Warren,Female,Patriciaview,SV,Castilloland,TT,New Jefffurt,DZ,6/16/2024 2:36,Credit,4345.56,USD,Chase,Banking,Credit Online at Chase,1,1.50459E+11,CaOuVCkt,63215486839,yFxuMHIy,12204.07,11424.86,0,New country & high-value transaction
TXN003129,CUST0188,Derek,Chambers,Male,North Richardland,KH,Hamptonview,SR,North Richardland,KH,6/16/2024 6:41,Credit,316.16,USD,Apple,Electronics,Credit Online at Apple,1,2.12799E+11,rIPvGxeC,60596809658,FMdwlzmM,3425.44,2674.36,1,
TXN003130,CUST0103,Jenna,Gomez,Female,Elizabethside,KP,West Shirley,BH,Nicholsonport,DO,6/16/2024 10:46,Credit,3229.76,USD,Shell,Fuel,Credit Online at Shell,0,4.2486E+11,VODrqMdq,92347724705,ZbkXlBGT,18421.81,18115.43,0,New country & high-value transaction
TXN003131,CUST0065,Glen,Hines,Male,Davidland,IE,Bettyside,GB,Wilsonview,IE,6/16/2024 14:52,Credit,2786.48,USD,Shell,Fuel,Credit Online at Shell,1,8.99498E+11,wiFKYZAq,20015695397,eHNTSmvQ,16900.9,17107.84,0,New country & high-value transaction
TXN003132,CUST0108,Jennifer,Jones,Female,Parkerfort,VN,Newmanton,BW,Stevenchester,WS,6/16/2024 18:57,Credit,793.85,USD,Apple,Electronics,Credit Online at Apple,1,1.10025E+11,JDcGEmwG,90028700920,uRpTerBx,1660.71,1376.07,0,Suspicious login location
TXN003133,CUST0178,Nicholas,Shea,Male,Nicholashaven,MR,East Charles,LK,Nicholashaven,LT,6/16/2024 23:02,Credit,1681.78,USD,Apple,Electronics,Credit Online at Apple,1,5.74257E+11,wuwpuWXw,18109742797,PwllmySw,14763.94,13983.45,1,
TXN003134,CUST0091,Laura,Hendricks,Female,Mccannmouth,BE,New Thomasland,WS,Mccannmouth,MM,6/17/2024 3:07,Credit,4955.43,USD,Hilton,Hotel,Credit Online at Hilton,0,6.15848E+11,rJHvXlVd,12489637367,zyJcMTcz,9965.31,10339.03,0,New country & high-value transaction
TXN003135,CUST0126,Michael,Steele,Male,Lake Cynthiachester,US,East Timothy,JP,Lake Cynthiachester,,6/17/2024 7:12,Debit,4770.39,USD,Uber,Transport,Debit Online at Uber,0,7.50504E+11,VWAbgWNa,,,19265.42,18996.46,0,New country & high-value transaction
TXN003136,CUST0177,John,Arroyo,Male,Jacobsbury,AT,North Ellenstad,IS,Port Christopherland,MH,6/17/2024 11:17,Debit,4603.73,USD,Apple,Electronics,Debit Online at Apple,1,4.97945E+11,UchdKdzA,,,14042.43,14705.74,0,New country & high-value transaction
TXN003137,CUST0066,Sarah,Lewis,Female,North Stephanie,HR,West Aaronstad,FJ,North Stephanie,HR,6/17/2024 15:22,Debit,1759.06,USD,Apple,Electronics,Debit Online at Apple,0,1.88116E+11,VNdegHsX,,,3046.66,2759.4,0,Transaction at unusual hour
TXN003138,CUST0012,Christopher,Joseph,Male,East Darrell,TV,Michaelville,FI,East Darrell,CV,6/17/2024 19:27,Credit,2221.72,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,4.03019E+11,kqiSJVdZ,59044687094,hJfNRchr,5780.65,6411.54,0,New country & high-value transaction
TXN003139,CUST0059,Anthony,Dickerson,Male,Yvettefurt,KP,New Kelseyborough,WS,Yvettefurt,KP,6/17/2024 23:32,Debit,3251.61,USD,Starbucks,Food,Debit Online at Starbucks,1,5.68915E+11,sobPVzwE,,,7592.7,7209.07,0,New country & high-value transaction
TXN003140,CUST0004,Michael,Nichols,Male,North Loriville,GE,Williamston,WS,North Loriville,GE,6/18/2024 3:37,Credit,925.13,USD,Amazon,E-commerce,Credit Online at Amazon,0,2.25704E+11,soKQyFMK,74741268848,ygbEyQbj,17049.24,16944.63,0,Transaction at unusual hour
TXN003141,CUST0039,Courtney,Wilcox,Female,North Christianfort,CI,North Crystalville,GH,Lake Jesusland,RU,6/18/2024 7:42,Debit,3483.66,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,5.73699E+11,oDvUmKPn,,,4570.76,4509.61,0,New country & high-value transaction
TXN003142,CUST0088,Gary,Collins,Male,South Jamesland,HN,Keithmouth,TR,Robertfort,LY,6/18/2024 11:47,Debit,788.32,USD,Amazon,E-commerce,Debit Online at Amazon,0,1.22542E+11,uKBFUUJp,,,1789.99,1404.1,1,
TXN003143,CUST0195,Anthony,Mason,Male,Anthonystad,BF,North Katherine,KE,Anthonystad,CV,6/18/2024 15:52,Debit,3980.72,USD,Uber,Transport,Debit Online at Uber,0,5.98306E+11,UKODxKpJ,,,9914.15,9871.13,0,New country & high-value transaction
TXN003144,CUST0135,Alan,Aguilar,Male,New Veronica,UG,Steelefurt,MH,Andrewton,UG,6/18/2024 19:57,Credit,4551.86,USD,Uber,Transport,Credit Online at Uber,0,8.8361E+11,UZVRQtnj,82538899029,TBMlToTt,12012.52,12004.32,0,New country & high-value transaction
TXN003145,CUST0092,Justin,Davis,Male,Nancyshire,MX,Richardside,GW,North Duaneland,MX,6/19/2024 0:02,Debit,1684.91,USD,Starbucks,Food,Debit Online at Starbucks,0,1.21135E+11,GJxGeHcn,,,11823.54,11171.01,1,
TXN003146,CUST0090,Jason,Alexander,Male,New Joeborough,MW,Wyattville,TR,Petersenstad,ID,6/19/2024 4:07,Debit,288.13,USD,Uber,Transport,Debit Online at Uber,1,2.96019E+11,VinrTfiV,,,10003.81,9654.9,1,
TXN003147,CUST0192,Heather,Jacobs,Female,Petersonfurt,SI,Port Matthewfort,DO,Hernandezbury,SI,6/19/2024 8:12,Credit,4065.73,USD,Amazon,E-commerce,Credit Online at Amazon,0,7.51311E+11,BGgWMtGp,89561808890,DikjaSvb,6314.6,5485.57,0,New country & high-value transaction
TXN003148,CUST0128,Ashley,Montes,Female,West Sandra,QA,North Teresaberg,CN,Morrismouth,QA,6/19/2024 12:17,Debit,683.67,USD,Uber,Transport,Debit Online at Uber,0,2.03801E+11,ZfpunJjZ,,,13443.93,12798.47,1,
TXN003149,CUST0101,Brian,Hodges,Male,New Bruceland,LU,East Katie,IS,New Troy,LU,6/19/2024 16:22,Debit,2346.6,USD,Chase,Banking,Debit Online at Chase,1,9.99999E+11,BAEYziUf,,,11965.12,11453.12,0,New country & high-value transaction
TXN003150,CUST0187,Elizabeth,Reeves,Female,Raymondberg,BZ,Hernandezfurt,KZ,Garciaside,BZ,6/19/2024 20:27,Credit,4657.85,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,2.44311E+11,BYjxOLSe,15137815686,IGKGlKDB,17590.34,17179.36,0,New country & high-value transaction
TXN003151,CUST0154,Janice,Bryant,Female,West Johnchester,LB,Tylertown,ZM,North Christina,,6/20/2024 0:32,Debit,320.81,USD,Walmart,Retail,Debit Online at Walmart,0,5.06652E+11,itpUmjVz,,,709.22,229.81,1,
TXN003152,CUST0034,Sarah,Castillo,Female,Dorseyland,ML,West Stevenport,PH,Dorseyland,SA,6/20/2024 4:37,Debit,2944.49,USD,Hilton,Hotel,Debit Online at Hilton,0,4.14915E+11,qqNOSqug,,,17475.61,18367.22,0,New country & high-value transaction
TXN003153,CUST0166,Darrell,West,Male,Heathborough,SY,Port Brandy,AU,North Kaylaview,GB,6/20/2024 8:42,Debit,4108.46,USD,Apple,Electronics,Debit Online at Apple,0,3.88762E+11,kMuRKDHB,,,17746.13,17034.88,0,New country & high-value transaction
TXN003154,CUST0143,Vincent,Wu,Male,New Raymondchester,ES,Sarachester,MK,Amandachester,ES,6/20/2024 12:47,Debit,205.19,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,8.38092E+11,hnuXCMcr,,,9945.05,9640.59,0,Transaction from blacklisted merchant
TXN003155,CUST0106,Rebecca,Foster,Female,East Joseph,DK,New Anne,HU,East Joseph,PW,6/20/2024 16:52,Credit,377.4,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,5.12742E+11,JUgtUQsB,30233759296,wTrBtTCL,7885.26,8824.34,0,Suspicious login location
TXN003156,CUST0134,Gregory,Luna,Male,Alvaradofort,BY,East Rose,GN,Orrchester,BY,6/20/2024 20:58,Credit,2676.84,USD,Starbucks,Food,Credit Online at Starbucks,1,6.70742E+11,BUMECbqQ,61252222351,XZHvHaPj,9788.47,10490.83,0,New country & high-value transaction
TXN003157,CUST0191,Jeremy,Delgado,Male,East Vickiland,MZ,Matafurt,MY,East Vickiland,LV,6/21/2024 1:03,Debit,2684.08,USD,Apple,Electronics,Debit Online at Apple,0,8.34262E+11,YowCxoZE,,,12902.29,13689.19,0,New country & high-value transaction
TXN003158,CUST0015,Ronald,Nixon,Male,New Damonmouth,BE,Port Melissafort,LA,Hortonfort,BE,6/21/2024 5:08,Credit,1365.29,USD,Shell,Fuel,Credit Online at Shell,1,8.56703E+11,UuJTfGgk,49131541407,aFVHTpMG,548.39,869.87,1,
TXN003159,CUST0056,Sherry,Gill,Female,East Julian,HT,Lisaport,BZ,Lutzburgh,HT,6/21/2024 9:13,Credit,3648.2,USD,Shell,Fuel,Credit Online at Shell,0,6.79562E+11,ddZKTcct,40494274350,XRVCLMjM,19079.01,19300.09,0,New country & high-value transaction
TXN003160,CUST0148,Crystal,Lara,Female,Bradleyland,CH,Zacharystad,CY,Bradleyland,SN,6/21/2024 13:18,Debit,1485.84,USD,Hilton,Hotel,Debit Online at Hilton,0,5.91488E+11,RaUBOheT,,,10373.48,9895.62,0,Suspicious login location
TXN003161,CUST0033,Nicole,Johnson,Female,East Kimberlyhaven,BF,Lake Jonathan,TT,East Kimberlyhaven,BF,6/21/2024 17:23,Debit,145.99,USD,Apple,Electronics,Debit Online at Apple,0,8.74396E+11,LgIiDMVo,,,3340.92,4098.92,0,Transaction at unusual hour
TXN003162,CUST0140,Katie,Martinez,Female,Brownport,UG,Kelseyborough,PG,Brownport,HR,6/21/2024 21:28,Credit,1950.15,USD,Shell,Fuel,Credit Online at Shell,1,4.64489E+11,CnDRFUsM,84575588177,EVLFEvXc,5938.6,6350.41,0,Suspicious login location
TXN003163,CUST0085,Sandra,Spencer,Female,Lake Marilyn,RO,Jessicaborough,MN,Markbury,RU,6/22/2024 1:33,Debit,3188.84,USD,Chase,Banking,Debit Online at Chase,1,7.80241E+11,rfCHnIjg,,,12116.47,12517.6,0,New country & high-value transaction
TXN003164,CUST0102,Eric,Blackwell,Male,Lake Davidton,JO,Amandamouth,MW,Petersonmouth,PW,6/22/2024 5:38,Debit,4599.27,USD,Chase,Banking,Debit Online at Chase,1,1.14234E+11,dxlbLmpS,,,3457.96,3515.08,0,New country & high-value transaction
TXN003165,CUST0103,Charles,Sanford,Male,East Claytonland,IN,Anthonyberg,ZW,East Claytonland,IN,6/22/2024 9:43,Debit,2645.42,USD,Shell,Fuel,Debit Online at Shell,1,4.50861E+11,QhAxAiga,,,4907.23,4057.27,0,New country & high-value transaction
TXN003166,CUST0066,Terrance,Mcclain,Male,Jenkinsmouth,SZ,New Peterview,MA,Jenkinsmouth,SZ,6/22/2024 13:48,Credit,314.17,USD,Apple,Electronics,Credit Online at Apple,1,3.97624E+11,TUiSsYZh,70975627819,ICJJDleF,15395.89,16162.54,1,
TXN003167,CUST0111,Patrick,Bruce,Male,Port Travis,BN,Fieldschester,MM,Austinfurt,NR,6/22/2024 17:53,Debit,2896.11,USD,Shell,Fuel,Debit Online at Shell,0,6.33209E+11,xqHsGFpM,,,8020.36,8435.53,0,New country & high-value transaction
TXN003168,CUST0133,Shelley,Wilcox,Female,Freemanmouth,DE,East Brittany,LU,Freemanmouth,LK,6/22/2024 21:58,Credit,3961.62,USD,Starbucks,Food,Credit Online at Starbucks,0,1.60503E+11,uKMkFwlu,76785342501,qTSYWhgD,1841.45,2242.12,0,New country & high-value transaction
TXN003169,CUST0008,David,Mcintyre,Male,Anthonyport,MV,Loriberg,MT,Scottmouth,SK,6/23/2024 2:03,Credit,3517.12,USD,Shell,Fuel,Credit Online at Shell,0,7.96088E+11,VFtzCmBR,84950623144,uKUHHwnA,3051.75,4021.37,0,New country & high-value transaction
TXN003170,CUST0083,Jordan,Guerrero,Male,Andrewton,CF,Lake Tom,UG,Andrewton,CF,6/23/2024 6:08,Debit,3803.76,USD,Chase,Banking,Debit Online at Chase,0,1.70819E+11,mUCqiMjO,,,1923.57,2564.37,0,New country & high-value transaction
TXN003171,CUST0134,Christopher,Smith,Male,Lynnland,ML,Lake Kristen,TL,Lynnland,ML,6/23/2024 10:13,Credit,1615.34,USD,Hilton,Hotel,Credit Online at Hilton,0,1.5725E+11,CCCJwmGl,83992889709,eFmmYxie,3472.78,2982,1,
TXN003172,CUST0078,Mark,Guerrero,Male,Rodriguezborough,BA,Antoniofort,GE,Rodriguezborough,BA,6/23/2024 14:18,Debit,1260.68,USD,Uber,Transport,Debit Online at Uber,0,1.32077E+11,LhsYklQH,,,3175.81,2533.5,0,Transaction at unusual hour
TXN003173,CUST0144,John,Herrera,Male,South Nicole,LS,North Johnville,FR,Lake Mary,TG,6/23/2024 18:23,Debit,3984.35,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,7.91134E+11,yponURjN,,,1433.07,2172.07,0,New country & high-value transaction
TXN003174,CUST0196,David,Smith,Male,New Donnaburgh,UA,Lake Christopher,KN,Lake Joannamouth,UA,6/23/2024 22:28,Credit,231.56,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,2.22257E+11,kGqiGPcf,24718745702,WbUCvIla,12655.68,12165.69,1,
TXN003175,CUST0058,Barbara,Brown,Female,Princeland,MW,Lake James,ZA,Port Jimmyland,MW,6/24/2024 2:33,Debit,832.12,USD,Amazon,E-commerce,Debit Online at Amazon,0,1.12706E+11,pdcGmaAx,,,4283.26,4069.18,1,
TXN003176,CUST0146,Shannon,Hill,Male,West Rachelchester,DZ,Lake Brandon,PT,West Rachelchester,DZ,6/24/2024 6:38,Debit,4611.24,USD,Uber,Transport,Debit Online at Uber,1,5.47998E+11,rVqforwL,,,7001.33,7183.64,0,New country & high-value transaction
TXN003177,CUST0034,Tammy,Diaz,Female,Port Andrew,MD,Victoriaton,GY,Port Andrew,BG,6/24/2024 10:43,Debit,1231.27,USD,Amazon,E-commerce,Debit Online at Amazon,0,6.33103E+11,sYcLhBTN,,,4060,4535.17,0,Suspicious login location
TXN003178,CUST0087,Zachary,Chase,Male,Lake Linda,TM,New Katrina,GB,Jenniferland,TM,6/24/2024 14:48,Debit,1811.14,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,6.71123E+11,FdIjhrrc,,,17202.98,17797.71,1,
TXN003179,CUST0099,Natalie,Nelson,Female,Thompsonbury,LK,New Michael,CO,Thompsonbury,LK,6/24/2024 18:53,Credit,3109.49,USD,Starbucks,Food,Credit Online at Starbucks,0,9.98244E+11,GZuUTqqM,73210866314,ZlWuUEZt,5260.72,5086.73,0,New country & high-value transaction
TXN003180,CUST0009,Jeffery,Trevino,Male,Andrewmouth,ST,Carpenterland,TH,Andrewmouth,JO,6/24/2024 22:58,Debit,754.76,USD,Shell,Fuel,Debit Online at Shell,1,9.19291E+11,GzvUqfbk,,,2380.37,1420.43,1,
TXN003181,CUST0021,Susan,Mccormick,Female,Dustinmouth,NL,Ariasshire,KM,Sandovalbury,NL,6/25/2024 3:03,Debit,4897.21,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,8.79007E+11,SrSNwuWd,,,4944.2,4177.86,0,New country & high-value transaction
