statement_id,customer_name,account_number,bank_name,statement_start_date,statement_end_date,opening_balance,ending_balance,total_credits,total_debits,transaction_id,transaction_date,transaction_description,merchant_name,category,amount,balance_after,is_credit,is_debit,abs_amount,is_large_transaction,amount_to_balance_ratio,transactions_past_1_day,transactions_past_7_days,cumulative_monthly_credits,cumulative_monthly_debits,is_new_merchant,weekday,day_of_month,is_weekend,is_fraud
S299,Vikram Rao,1603,Bank of America,2024-01-01,2024-01-31,7888.41,8744.8,5280.5,4424.11,TX2065,2024-01-16,utilities transaction,Electric Co,utilities,-497.31,9089.91,0,1,497.31,0,0.0547,3,4,2531.3,1584.21,0,5,16,1,1
S285,Sarah Lee,2821,Citi,2024-01-01,2024-01-31,4474.31,7522.86,3453.68,405.13,TX2066,2024-01-09,shopping transaction,Target,shopping,108.92,8165.87,1,0,108.92,0,0.0133,1,6,6535.71,6875.04,0,0,9,0,0
S189,Mark Rivera,4494,Citi,2024-01-01,2024-01-31,2860.67,965.75,2676.08,4571.0,TX2067,2024-01-25,utilities transaction,Electric Co,utilities,-629.19,1480.58,0,1,629.19,1,0.425,3,3,1046.09,5196.22,0,4,25,0,1
S159,John Carter,5113,Bank of America,2024-01-01,2024-01-31,2824.27,4364.44,4632.47,3092.3,TX2068,2024-01-19,atm transaction,ATM,atm,-323.35,4252.91,0,1,323.35,0,0.076,1,4,7264.48,7256.45,0,4,19,0,0
S182,Mark Rivera,1014,Citi,2024-01-01,2024-01-31,4929.01,756.25,2557.97,6730.73,TX2069,2024-01-01,shopping transaction,Amazon,shopping,-297.03,294.48,0,1,297.03,0,1.0087,1,2,2031.76,4083.41,0,3,1,0,1
S259,Sarah Lee,8726,Chase,2024-01-01,2024-01-31,4599.83,3199.83,537.01,1937.01,TX2070,2024-01-01,atm transaction,ATM,atm,-575.15,2706.06,0,1,575.15,0,0.2125,1,4,641.84,4799.78,0,4,1,0,1
S204,Priya Sharma,3756,Wells Fargo,2024-01-01,2024-01-31,4122.42,4008.84,4104.66,4218.24,TX2071,2024-01-28,utilities transaction,Electric Co,utilities,-671.8,4798.58,0,1,671.8,1,0.14,4,7,884.55,7767.45,1,3,28,0,1
S102,Priya Sharma,5387,Chase,2024-01-01,2024-01-31,6138.41,256.85,636.2,6517.76,TX2072,2024-01-09,groceries transaction,Grocery Mart,groceries,-488.11,319.82,0,1,488.11,0,1.5262,4,6,1028.58,6989.54,0,5,9,1,1
S261,John Carter,2004,Capital One,2024-01-01,2024-01-31,7214.68,6584.61,3652.23,4282.3,TX2073,2024-01-17,salary transaction,Employer,salary,2081.46,7034.99,1,0,2081.46,1,0.2959,3,4,4410.54,3794.84,1,3,17,0,0
S133,Priya Sharma,9947,Chase,2024-01-01,2024-01-31,929.82,5410.81,6546.43,2065.44,TX2074,2024-01-04,atm transaction,ATM,atm,-652.98,5798.46,0,1,652.98,1,0.1126,4,6,3252.7,6012.23,0,1,4,0,1
S186,Vikram Rao,9496,Chase,2024-01-01,2024-01-31,7995.93,11754.84,4897.23,1138.32,TX2075,2024-01-15,atm transaction,ATM,atm,-678.4,11081.58,0,1,678.4,1,0.0612,0,1,5196.33,4613.91,0,4,15,0,1
S182,Emily Davis,9851,Capital One,2024-01-01,2024-01-31,6350.55,10765.18,5629.71,1215.08,TX2076,2024-01-03,internet transaction,Comcast,internet,-227.66,10815.28,0,1,227.66,0,0.021,4,4,2118.72,4869.65,1,5,3,1,1
S271,Mark Rivera,5556,Chase,2024-01-01,2024-01-31,4023.88,2548.82,1479.55,2954.61,TX2077,2024-01-25,atm transaction,ATM,atm,89.58,2590.82,1,0,89.58,0,0.0346,1,1,7798.08,4768.47,1,4,25,0,1
S254,Alice Johnson,3075,Citi,2024-01-01,2024-01-31,7792.19,8430.44,3152.11,2513.86,TX2078,2024-01-27,coffee transaction,Starbucks,coffee,-777.7,8798.6,0,1,777.7,1,0.0884,1,3,1231.49,4951.79,0,4,27,0,0
S241,Priya Sharma,5701,Citi,2024-01-01,2024-01-31,539.87,3111.83,5804.59,3232.63,TX2079,2024-01-16,groceries transaction,Grocery Mart,groceries,-543.31,3607.96,0,1,543.31,0,0.1506,1,3,2916.18,6990.39,0,2,16,0,1
S264,John Carter,8530,Bank of America,2024-01-01,2024-01-31,2655.88,1592.91,3971.03,5034.0,TX2080,2024-01-27,coffee transaction,Starbucks,coffee,-708.68,1611.82,0,1,708.68,1,0.4397,0,1,706.74,5138.04,1,6,27,1,1
S130,Priya Sharma,5479,Citi,2024-01-01,2024-01-31,6762.33,5105.51,1957.84,3614.66,TX2081,2024-01-20,shopping transaction,Amazon,shopping,225.01,4960.78,1,0,225.01,0,0.0454,3,4,5164.65,3639.98,1,2,20,0,0
S291,Sarah Lee,5464,Bank of America,2024-01-01,2024-01-31,7926.34,8907.83,2343.21,1361.72,TX2082,2024-01-07,salary transaction,Employer,salary,3906.21,8320.88,1,0,3906.21,1,0.4694,4,10,2224.45,4509.39,0,6,7,1,1
S187,Mark Rivera,5892,Chase,2024-01-01,2024-01-31,4709.06,6263.87,6739.36,5184.55,TX2083,2024-01-13,groceries transaction,Grocery Mart,groceries,-24.52,6943.7,0,1,24.52,0,0.0035,0,4,4585.69,1425.81,1,1,13,0,1
S238,Sarah Lee,8866,Citi,2024-01-01,2024-01-31,4263.11,3190.22,601.46,1674.35,TX2084,2024-01-13,atm transaction,ATM,atm,-599.83,2906.97,0,1,599.83,0,0.2063,2,5,6615.19,2294.61,0,0,13,0,1
S181,Priya Sharma,2984,Chase,2024-01-01,2024-01-31,702.74,-3265.51,1827.79,5796.04,TX2085,2024-01-27,atm transaction,ATM,atm,174.11,-3409.21,1,0,174.11,0,0.0511,2,8,6048.93,7049.8,1,2,27,0,0
S216,Vikram Rao,7815,Bank of America,2024-01-01,2024-01-31,4450.35,6544.01,4371.72,2278.06,TX2086,2024-01-02,shopping transaction,Target,shopping,187.36,7281.31,1,0,187.36,0,0.0257,3,4,604.52,2107.31,1,1,2,0,1
S272,Emily Davis,5934,Citi,2024-01-01,2024-01-31,1444.99,1981.2,2880.43,2344.22,TX2087,2024-01-16,utilities transaction,Electric Co,utilities,265.94,2558.93,1,0,265.94,0,0.1039,0,3,4925.79,2812.18,0,4,16,0,0
S128,Priya Sharma,5416,Capital One,2024-01-01,2024-01-31,3789.73,3904.26,6746.53,6632.0,TX2088,2024-01-24,shopping transaction,Amazon,shopping,-554.96,3550.91,0,1,554.96,0,0.1563,3,4,5367.54,6520.23,1,3,24,0,1
S136,Alice Johnson,6223,Citi,2024-01-01,2024-01-31,2499.39,4335.45,4593.0,2756.94,TX2089,2024-01-25,coffee transaction,Starbucks,coffee,-10.89,4833.56,0,1,10.89,0,0.0023,0,1,7501.76,3060.5,1,2,25,0,0
S183,Vikram Rao,8724,Chase,2024-01-01,2024-01-31,4879.19,9291.25,7030.54,2618.48,TX2090,2024-01-27,groceries transaction,Grocery Mart,groceries,-451.98,9440.63,0,1,451.98,0,0.0479,1,1,5858.77,5652.82,1,1,27,0,0
S292,Emily Davis,9295,Bank of America,2024-01-01,2024-01-31,4531.87,7464.29,6380.45,3448.03,TX2091,2024-01-21,groceries transaction,Grocery Mart,groceries,-637.62,8225.89,0,1,637.62,1,0.0775,1,6,554.5,5219.57,1,1,21,0,1
S287,John Carter,4653,Citi,2024-01-01,2024-01-31,4157.25,9312.26,5750.16,595.15,TX2092,2024-01-18,gas transaction,Shell,gas,128.58,9645.37,1,0,128.58,0,0.0133,0,1,5189.11,4893.78,1,5,18,1,1
S190,Vikram Rao,3392,Wells Fargo,2024-01-01,2024-01-31,7318.94,14768.94,7764.31,314.31,TX2093,2024-01-19,utilities transaction,Electric Co,utilities,-268.73,14759.64,0,1,268.73,0,0.0182,3,4,1439.55,3945.02,0,4,19,0,0
S149,Priya Sharma,2388,Chase,2024-01-01,2024-01-31,4247.38,1356.61,2872.02,5762.79,TX2094,2024-01-28,internet transaction,Comcast,internet,-696.95,1239.9,0,1,696.95,1,0.5621,1,9,7485.44,2136.6,0,4,28,0,1
S157,Sarah Lee,1309,Bank of America,2024-01-01,2024-01-31,3312.88,-823.91,746.53,4883.32,TX2095,2024-01-01,groceries transaction,Grocery Mart,groceries,-34.62,-1527.94,0,1,34.62,0,0.0227,1,3,4799.62,3398.2,0,1,1,0,1
S186,Mark Rivera,7518,Citi,2024-01-01,2024-01-31,2485.61,6527.17,7037.73,2996.17,TX2096,2024-01-26,gas transaction,Shell,gas,99.13,5801.03,1,0,99.13,0,0.0171,3,4,6373.47,4133.39,0,4,26,0,1
S154,Mark Rivera,8838,Chase,2024-01-01,2024-01-31,5289.76,3696.44,2058.69,3652.01,TX2097,2024-01-11,coffee transaction,Starbucks,coffee,154.42,4242.32,1,0,154.42,0,0.0364,1,1,1148.19,7066.38,1,2,11,0,1
S244,Mark Rivera,4444,Bank of America,2024-01-01,2024-01-31,5244.68,9133.92,4819.98,930.74,TX2098,2024-01-02,coffee transaction,Starbucks,coffee,-689.36,9805.09,0,1,689.36,1,0.0703,2,6,1116.6,1015.07,1,6,2,1,1
S249,Vikram Rao,6469,Wells Fargo,2024-01-01,2024-01-31,6654.87,6881.83,4069.39,3842.43,TX2099,2024-01-26,atm transaction,ATM,atm,-100.86,7659.11,0,1,100.86,0,0.0132,0,5,3472.9,5854.53,0,3,26,0,0
S287,Priya Sharma,5845,Citi,2024-01-01,2024-01-31,3493.42,1193.0,3021.36,5321.78,TX2100,2024-01-19,shopping transaction,Amazon,shopping,-516.23,1371.18,0,1,516.23,0,0.3765,1,1,5389.76,5964.11,1,4,19,0,1
S280,Vikram Rao,4055,Bank of America,2024-01-01,2024-01-31,7535.27,11128.37,5440.12,1847.02,TX2101,2024-01-07,utilities transaction,Electric Co,utilities,-37.4,11467.05,0,1,37.4,0,0.0033,4,6,4430.06,546.84,0,2,7,0,1
S272,Vikram Rao,2708,Wells Fargo,2024-01-01,2024-01-31,4746.72,9188.3,5582.22,1140.64,TX2102,2024-01-05,salary transaction,Employer,salary,1681.97,9203.09,1,0,1681.97,1,0.1828,0,6,4939.4,2357.81,1,2,5,0,1
S117,Sarah Lee,8336,Chase,2024-01-01,2024-01-31,871.59,-3061.19,858.82,4791.6,TX2103,2024-01-27,shopping transaction,Amazon,shopping,-24.92,-2312.22,0,1,24.92,0,0.0108,2,2,6137.77,1171.21,1,0,27,0,1
S211,Vikram Rao,7189,Chase,2024-01-01,2024-01-31,769.99,-175.0,2290.01,3235.0,TX2104,2024-01-08,utilities transaction,Electric Co,utilities,-685.62,-86.36,0,1,685.62,1,7.9391,0,0,3638.64,1973.23,1,2,8,0,0
S264,Priya Sharma,8834,Wells Fargo,2024-01-01,2024-01-31,6842.37,3189.38,2632.16,6285.15,TX2105,2024-01-26,salary transaction,Employer,salary,2831.17,2964.41,1,0,2831.17,1,0.9551,2,6,4668.87,921.81,0,1,26,0,1
S259,John Carter,8715,Capital One,2024-01-01,2024-01-31,568.68,-1255.04,911.44,2735.16,TX2106,2024-01-23,atm transaction,ATM,atm,-664.95,-1083.97,0,1,664.95,1,0.6134,0,0,7074.78,3448.54,1,6,23,1,1
S250,Alice Johnson,6202,Capital One,2024-01-01,2024-01-31,2291.27,-487.82,2768.0,5547.09,TX2107,2024-01-14,internet transaction,Comcast,internet,-490.85,-344.71,0,1,490.85,0,1.424,3,3,3187.73,3798.03,1,0,14,0,1
S245,Emily Davis,2402,Chase,2024-01-01,2024-01-31,3381.93,1019.93,3849.19,6211.19,TX2108,2024-01-04,utilities transaction,Electric Co,utilities,-283.26,806.72,0,1,283.26,0,0.3511,4,12,6564.97,3499.2,0,3,4,0,0
S280,Vikram Rao,1300,Citi,2024-01-01,2024-01-31,7819.76,11673.78,7847.87,3993.85,TX2109,2024-01-04,groceries transaction,Grocery Mart,groceries,-314.73,11546.67,0,1,314.73,0,0.0273,4,6,6109.24,3753.64,1,6,4,1,1
S176,John Carter,4005,Bank of America,2024-01-01,2024-01-31,7919.65,9554.46,2003.28,368.47,TX2110,2024-01-17,coffee transaction,Starbucks,coffee,-358.26,9658.07,0,1,358.26,0,0.0371,0,2,1112.91,3260.64,0,3,17,0,1
S204,Alice Johnson,5247,Wells Fargo,2024-01-01,2024-01-31,2609.51,1609.88,2821.87,3821.5,TX2111,2024-01-10,shopping transaction,Target,shopping,-635.95,1871.1,0,1,635.95,1,0.3399,0,2,6918.58,2447.75,1,2,10,0,0
S142,Mark Rivera,2815,Capital One,2024-01-01,2024-01-31,2020.08,2733.72,2318.52,1604.88,TX2112,2024-01-19,shopping transaction,Amazon,shopping,-184.81,2056.83,0,1,184.81,0,0.0899,4,5,4547.2,4894.25,1,0,19,0,1
S260,John Carter,5285,Capital One,2024-01-01,2024-01-31,526.44,-2823.53,2979.46,6329.43,TX2113,2024-01-22,shopping transaction,Target,shopping,-326.64,-2699.07,0,1,326.64,0,0.121,0,7,7687.01,7540.37,1,4,22,0,0
S259,Priya Sharma,7067,Capital One,2024-01-01,2024-01-31,7108.04,9874.84,7471.62,4704.82,TX2114,2024-01-28,atm transaction,ATM,atm,-435.8,9158.54,0,1,435.8,0,0.0476,3,6,2228.48,7214.15,0,5,28,1,1
S250,Mark Rivera,7230,Chase,2024-01-01,2024-01-31,4889.87,5669.75,7659.54,6879.66,TX2115,2024-01-15,shopping transaction,Amazon,shopping,-442.28,6413.83,0,1,442.28,0,0.069,2,4,7123.59,1087.84,1,3,15,0,0
S154,Alice Johnson,6662,Bank of America,2024-01-01,2024-01-31,5116.64,5866.15,2229.61,1480.1,TX2116,2024-01-20,internet transaction,Comcast,internet,-58.87,5396.39,0,1,58.87,0,0.0109,2,2,5680.96,7473.21,0,3,20,0,0
S188,Sarah Lee,7530,Citi,2024-01-01,2024-01-31,3713.76,-219.98,1637.29,5571.03,TX2117,2024-01-13,internet transaction,Comcast,internet,-210.26,-221.22,0,1,210.26,0,0.9505,0,3,7941.18,4431.28,1,5,13,1,1
S279,Vikram Rao,7486,Chase,2024-01-01,2024-01-31,3913.36,4819.51,2676.53,1770.38,TX2118,2024-01-04,shopping transaction,Amazon,shopping,153.25,4484.49,1,0,153.25,0,0.0342,0,5,556.89,3207.74,1,3,4,0,1
S198,John Carter,8729,Bank of America,2024-01-01,2024-01-31,6586.83,5852.63,3864.61,4598.81,TX2119,2024-01-02,salary transaction,Employer,salary,1712.5,5426.37,1,0,1712.5,1,0.3156,0,2,4411.46,6232.1,0,4,2,0,1
S115,Alice Johnson,4238,Wells Fargo,2024-01-01,2024-01-31,4267.51,7850.71,5084.26,1501.06,TX2120,2024-01-27,groceries transaction,Grocery Mart,groceries,-535.62,7332.52,0,1,535.62,0,0.073,3,3,5124.53,975.18,1,5,27,1,0
S291,Emily Davis,5752,Citi,2024-01-01,2024-01-31,6633.36,5886.62,5023.74,5770.48,TX2121,2024-01-15,atm transaction,ATM,atm,-130.79,6286.74,0,1,130.79,0,0.0208,0,1,4675.76,2330.28,1,0,15,0,1
S176,Alice Johnson,7719,Citi,2024-01-01,2024-01-31,6194.16,2758.39,1858.78,5294.55,TX2122,2024-01-01,shopping transaction,Amazon,shopping,-520.99,2615.86,0,1,520.99,0,0.1992,1,8,7850.35,2542.64,1,4,1,0,1
S248,Alice Johnson,2569,Bank of America,2024-01-01,2024-01-31,6310.43,9590.67,7507.74,4227.5,TX2123,2024-01-19,groceries transaction,Grocery Mart,groceries,211.72,10043.02,1,0,211.72,0,0.0211,0,1,7080.56,2954.47,0,0,19,0,0
S241,Vikram Rao,2138,Capital One,2024-01-01,2024-01-31,4111.95,7286.86,5688.59,2513.68,TX2124,2024-01-19,gas transaction,Shell,gas,-783.33,6790.58,0,1,783.33,1,0.1154,2,4,4075.29,7340.75,0,3,19,0,0
S191,Emily Davis,5792,Citi,2024-01-01,2024-01-31,4200.27,2029.93,2652.42,4822.76,TX2125,2024-01-27,shopping transaction,Amazon,shopping,-285.08,1396.65,0,1,285.08,0,0.2041,4,4,5181.46,4367.89,0,0,27,0,1
S107,Emily Davis,6026,Capital One,2024-01-01,2024-01-31,2438.79,7012.08,6379.71,1806.42,TX2126,2024-01-03,groceries transaction,Grocery Mart,groceries,91.73,6791.99,1,0,91.73,0,0.0135,1,3,7901.34,892.44,0,1,3,0,1
S137,Mark Rivera,3812,Citi,2024-01-01,2024-01-31,6565.19,8885.37,7976.5,5656.32,TX2127,2024-01-10,salary transaction,Employer,salary,3763.67,8310.8,1,0,3763.67,1,0.4529,1,2,2766.09,7602.21,0,6,10,1,0
S295,Alice Johnson,2947,Chase,2024-01-01,2024-01-31,1686.99,-2619.01,519.51,4825.51,TX2128,2024-01-17,shopping transaction,Amazon,shopping,2.45,-2675.28,1,0,2.45,0,0.0009,2,7,2894.91,3051.41,0,5,17,1,1
S281,Emily Davis,3118,Citi,2024-01-01,2024-01-31,2386.74,133.05,4056.68,6310.37,TX2129,2024-01-12,groceries transaction,Grocery Mart,groceries,-389.72,442.41,0,1,389.72,0,0.8809,1,1,2800.69,3270.72,0,0,12,0,1
S147,John Carter,6507,Wells Fargo,2024-01-01,2024-01-31,761.9,3646.69,5843.81,2959.02,TX2130,2024-01-12,atm transaction,ATM,atm,16.12,3083.01,1,0,16.12,0,0.0052,1,1,4563.99,7653.85,1,1,12,0,1
S282,Sarah Lee,1921,Citi,2024-01-01,2024-01-31,1770.53,3489.56,6092.27,4373.24,TX2131,2024-01-16,shopping transaction,Target,shopping,-138.46,3825.39,0,1,138.46,0,0.0362,3,4,1200.37,2155.14,0,4,16,0,1
S126,Priya Sharma,6364,Capital One,2024-01-01,2024-01-31,2267.74,1283.08,2353.49,3338.15,TX2132,2024-01-22,shopping transaction,Amazon,shopping,276.05,1935.39,1,0,276.05,0,0.1426,0,2,654.29,7991.8,0,1,22,0,1
S214,John Carter,6924,Citi,2024-01-01,2024-01-31,2096.2,2075.01,2434.28,2455.47,TX2133,2024-01-05,groceries transaction,Grocery Mart,groceries,-432.43,1484.61,0,1,432.43,0,0.2913,4,7,4305.2,3964.35,0,3,5,0,0
S185,Mark Rivera,4575,Bank of America,2024-01-01,2024-01-31,670.68,1945.41,2870.67,1595.94,TX2134,2024-01-22,shopping transaction,Target,shopping,-328.91,1201.71,0,1,328.91,0,0.2737,4,7,4541.28,5391.57,1,6,22,1,1
S190,Alice Johnson,3543,Chase,2024-01-01,2024-01-31,3918.78,5228.49,2240.0,930.29,TX2135,2024-01-12,atm transaction,ATM,atm,-211.29,4757.61,0,1,211.29,0,0.0444,4,5,857.08,4374.69,0,5,12,1,1
S211,Priya Sharma,1504,Bank of America,2024-01-01,2024-01-31,4102.3,-32.82,2838.48,6973.6,TX2136,2024-01-25,groceries transaction,Grocery Mart,groceries,-779.81,363.33,0,1,779.81,1,2.1463,1,2,7799.7,2914.16,1,1,25,0,1
S195,Mark Rivera,9464,Bank of America,2024-01-01,2024-01-31,3580.94,5125.2,4739.88,3195.62,TX2137,2024-01-23,salary transaction,Employer,salary,1512.88,5532.07,1,0,1512.88,1,0.2735,2,5,4818.13,5321.6,0,4,23,0,1
S284,Mark Rivera,5984,Citi,2024-01-01,2024-01-31,4358.29,3736.03,3735.46,4357.72,TX2138,2024-01-18,internet transaction,Comcast,internet,265.28,3274.41,1,0,265.28,0,0.081,4,9,3449.98,4480.06,1,5,18,1,0
S243,Emily Davis,7069,Citi,2024-01-01,2024-01-31,3511.03,2327.16,3098.91,4282.78,TX2139,2024-01-27,internet transaction,Comcast,internet,-743.68,1716.41,0,1,743.68,1,0.4333,0,5,731.16,1694.85,1,2,27,0,1
S203,Emily Davis,8635,Wells Fargo,2024-01-01,2024-01-31,1865.18,-3542.62,1527.15,6934.95,TX2140,2024-01-23,shopping transaction,Target,shopping,-410.17,-3238.48,0,1,410.17,0,0.1267,1,2,3811.87,6826.79,0,1,23,0,1
S234,Emily Davis,2661,Bank of America,2024-01-01,2024-01-31,1701.77,5150.84,6679.67,3230.6,TX2141,2024-01-27,shopping transaction,Amazon,shopping,-688.17,5906.65,0,1,688.17,1,0.1165,1,3,5365.11,7659.79,0,5,27,1,1
S280,Vikram Rao,5603,Bank of America,2024-01-01,2024-01-31,7364.87,8300.67,6221.78,5285.98,TX2142,2024-01-25,internet transaction,Comcast,internet,173.4,7927.11,1,0,173.4,0,0.0219,0,0,3606.41,540.16,0,6,25,1,1
S121,John Carter,9219,Bank of America,2024-01-01,2024-01-31,5353.42,5514.75,653.69,492.36,TX2143,2024-01-07,salary transaction,Employer,salary,3147.38,5040.93,1,0,3147.38,1,0.6244,3,4,7752.01,5939.14,1,0,7,0,1
S287,Mark Rivera,7139,Citi,2024-01-01,2024-01-31,7777.69,14892.14,7549.54,435.09,TX2144,2024-01-07,shopping transaction,Target,shopping,-178.04,14390.02,0,1,178.04,0,0.0124,1,6,7223.26,2716.13,0,3,7,0,0
S216,Alice Johnson,1670,Bank of America,2024-01-01,2024-01-31,1418.13,3986.08,3315.38,747.43,TX2145,2024-01-27,internet transaction,Comcast,internet,-736.75,4133.61,0,1,736.75,1,0.1782,3,6,5492.82,4557.51,1,6,27,1,0
S107,Sarah Lee,5473,Citi,2024-01-01,2024-01-31,7736.46,11733.88,4731.21,733.79,TX2146,2024-01-01,coffee transaction,Starbucks,coffee,49.69,12416.98,1,0,49.69,0,0.004,4,9,1927.82,7333.83,0,0,1,0,1
S226,Vikram Rao,2866,Citi,2024-01-01,2024-01-31,4458.42,1836.68,2211.07,4832.81,TX2147,2024-01-25,utilities transaction,Electric Co,utilities,248.58,2175.26,1,0,248.58,0,0.1143,1,2,2986.62,6944.11,0,3,25,0,0
S297,Emily Davis,4521,Chase,2024-01-01,2024-01-31,4033.35,5165.84,1441.84,309.35,TX2148,2024-01-27,groceries transaction,Grocery Mart,groceries,-561.54,5071.76,0,1,561.54,0,0.1107,0,0,4419.59,7275.73,0,6,27,1,0
S272,John Carter,8380,Capital One,2024-01-01,2024-01-31,6053.66,4896.94,3319.12,4475.84,TX2149,2024-01-24,shopping transaction,Target,shopping,250.04,4473.54,1,0,250.04,0,0.0559,3,11,4512.84,1177.49,0,3,24,0,0
S108,Priya Sharma,2084,Capital One,2024-01-01,2024-01-31,5968.27,1778.01,751.2,4941.46,TX2150,2024-01-18,groceries transaction,Grocery Mart,groceries,-54.16,1974.98,0,1,54.16,0,0.0274,1,6,3510.08,1298.06,0,3,18,0,0
S261,Priya Sharma,6042,Bank of America,2024-01-01,2024-01-31,4345.45,269.89,2021.06,6096.62,TX2151,2024-01-07,shopping transaction,Amazon,shopping,-630.97,1029.38,0,1,630.97,1,0.613,0,2,5395.26,5963.01,1,5,7,1,1
S153,Mark Rivera,8678,Wells Fargo,2024-01-01,2024-01-31,6289.39,11130.85,7311.38,2469.92,TX2152,2024-01-22,coffee transaction,Starbucks,coffee,-453.65,11574.63,0,1,453.65,0,0.0392,2,3,5612.99,6518.45,1,1,22,0,1
S183,Sarah Lee,5154,Capital One,2024-01-01,2024-01-31,5979.89,1858.49,1298.95,5420.35,TX2153,2024-01-06,shopping transaction,Amazon,shopping,-637.97,2617.15,0,1,637.97,1,0.2438,0,0,6925.16,1911.47,1,3,6,0,0
S168,John Carter,9012,Capital One,2024-01-01,2024-01-31,2150.95,1487.55,2773.8,3437.2,TX2154,2024-01-15,salary transaction,Employer,salary,3204.25,1177.59,1,0,3204.25,1,2.721,0,3,5613.05,5619.04,0,5,15,1,1
S104,John Carter,7879,Citi,2024-01-01,2024-01-31,7381.97,4062.71,1657.94,4977.2,TX2155,2024-01-25,utilities transaction,Electric Co,utilities,-659.72,3366.49,0,1,659.72,1,0.196,3,7,5646.94,7455.86,0,4,25,0,0
S169,Vikram Rao,6971,Chase,2024-01-01,2024-01-31,4286.16,2365.76,1578.49,3498.89,TX2156,2024-01-21,salary transaction,Employer,salary,1662.32,3143.8,1,0,1662.32,1,0.5288,2,6,7389.7,6458.78,1,2,21,0,1
S283,Emily Davis,4085,Capital One,2024-01-01,2024-01-31,7611.27,8123.5,6112.6,5600.37,TX2157,2024-01-17,internet transaction,Comcast,internet,-132.02,8566.22,0,1,132.02,0,0.0154,0,2,6064.1,7912.45,1,1,17,0,1
S139,John Carter,5551,Capital One,2024-01-01,2024-01-31,1085.75,764.45,2851.53,3172.83,TX2158,2024-01-23,salary transaction,Employer,salary,2920.0,233.21,1,0,2920.0,1,12.5209,3,4,3709.06,7826.13,1,3,23,0,0
S150,Sarah Lee,9804,Capital One,2024-01-01,2024-01-31,4753.61,5781.64,1955.85,927.82,TX2159,2024-01-13,shopping transaction,Target,shopping,-273.16,5642.41,0,1,273.16,0,0.0484,1,2,7021.94,3172.23,0,4,13,0,1
S240,Mark Rivera,3831,Bank of America,2024-01-01,2024-01-31,3592.47,3187.11,3716.54,4121.9,TX2160,2024-01-20,internet transaction,Comcast,internet,69.98,3957.85,1,0,69.98,0,0.0177,1,1,1695.75,2481.14,0,4,20,0,1
S299,Priya Sharma,2127,Bank of America,2024-01-01,2024-01-31,4114.29,5138.56,6514.81,5490.54,TX2161,2024-01-15,salary transaction,Employer,salary,2763.59,5751.72,1,0,2763.59,1,0.4805,4,8,3634.72,7711.13,1,0,15,0,1
S183,John Carter,9199,Chase,2024-01-01,2024-01-31,5702.86,8325.42,7970.65,5348.09,TX2162,2024-01-10,coffee transaction,Starbucks,coffee,-303.98,8138.9,0,1,303.98,0,0.0373,3,4,6594.64,5499.76,0,0,10,0,1
S176,Alice Johnson,4345,Capital One,2024-01-01,2024-01-31,4019.38,6497.18,2793.57,315.77,TX2163,2024-01-23,gas transaction,Shell,gas,285.66,5877.15,1,0,285.66,0,0.0486,2,2,7094.44,2692.89,1,3,23,0,1
S201,Mark Rivera,8488,Chase,2024-01-01,2024-01-31,4324.63,7857.71,5918.63,2385.55,TX2164,2024-01-12,groceries transaction,Grocery Mart,groceries,-172.67,8333.51,0,1,172.67,0,0.0207,1,1,3665.3,798.97,0,4,12,0,0
S188,Vikram Rao,7840,Wells Fargo,2024-01-01,2024-01-31,7187.88,11639.59,5949.43,1497.72,TX2165,2024-01-21,gas transaction,Shell,gas,97.94,11860.34,1,0,97.94,0,0.0083,0,1,1367.91,602.3,1,4,21,0,0
S132,Vikram Rao,4353,Citi,2024-01-01,2024-01-31,6981.14,8993.39,3536.05,1523.8,TX2166,2024-01-28,internet transaction,Comcast,internet,-219.51,8981.18,0,1,219.51,0,0.0244,2,6,2992.54,5032.94,0,3,28,0,1
S180,Sarah Lee,7527,Chase,2024-01-01,2024-01-31,6999.37,7340.17,2749.42,2408.62,TX2167,2024-01-10,groceries transaction,Grocery Mart,groceries,-181.15,6556.59,0,1,181.15,0,0.0276,4,4,5787.12,1510.94,1,0,10,0,0
S100,Emily Davis,8007,Wells Fargo,2024-01-01,2024-01-31,2972.79,-82.43,3489.76,6544.98,TX2168,2024-01-11,shopping transaction,Target,shopping,-42.93,266.69,0,1,42.93,0,0.161,1,3,6584.18,2836.93,0,3,11,0,1
S217,Mark Rivera,5706,Capital One,2024-01-01,2024-01-31,3408.37,4371.27,6092.17,5129.27,TX2169,2024-01-28,gas transaction,Shell,gas,119.09,4114.53,1,0,119.09,0,0.0289,2,2,4286.27,7292.8,0,5,28,1,1
S114,Vikram Rao,1178,Wells Fargo,2024-01-01,2024-01-31,1899.28,357.65,2954.82,4496.45,TX2170,2024-01-18,groceries transaction,Grocery Mart,groceries,-98.27,-213.47,0,1,98.27,0,0.4603,4,5,6500.6,7967.97,1,2,18,0,1
S195,Vikram Rao,9676,Citi,2024-01-01,2024-01-31,7551.14,5495.29,3801.65,5857.5,TX2171,2024-01-10,internet transaction,Comcast,internet,-53.41,5007.88,0,1,53.41,0,0.0107,3,9,4596.1,2607.51,0,0,10,0,0
